gateway ID,node MAC,UTC timestamp,us count,frequency,RF chain,RX chain,status,size,modulation,bandwidth,datarate,coderate,RSSI,SNR,ESP,payload,gx,gy,gz,nx,ny,nz,hori_d,3d_d,i,j
B827EBFFFEEEC460,,2022-10-24 04:56:57.572Z,2288225676,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-102,0.75,-104.65,30303030-30303030-3030,9.76,4,10,89.76,4,0.45,80,80.56799923,80,0
B827EBFFFEEEC460,,2022-10-24 04:56:59.076Z,2289728884,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-102,1,-104.54,30303030-30303030-3030,9.76,4,10,89.76,4,0.45,80,80.56799923,80,0
B827EBFFFEEEC460,,2022-10-24 04:57:00.577Z,2291232092,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-102,0.25,-104.89,30303030-30303030-3030,9.76,4,10,89.76,4,0.45,80,80.56799923,80,0
B827EBFFFEEEC460,,2022-10-24 04:57:02.082Z,2292735316,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-102,1,-104.54,30303030-30303030-3030,9.76,4,10,89.76,4,0.45,80,80.56799923,80,0
B827EBFFFEEEC460,,2022-10-24 04:57:03.586Z,2294238532,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-101,0,-104.01,30303030-30303030-3030,9.76,4,10,89.76,4,0.45,80,80.56799923,80,0
B827EBFFFEEEC460,,2022-10-24 04:57:05.087Z,2295741748,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-102,0,-105.01,30303030-30303030-3030,9.76,4,10,89.76,4,0.45,80,80.56799923,80,0
B827EBFFFEEEC460,,2022-10-24 04:57:06.591Z,2297244972,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-102,-0.25,-105.14,30303030-30303030-3030,9.76,4,10,89.76,4,0.45,80,80.56799923,80,0
B827EBFFFEEEC460,,2022-10-24 04:57:08.095Z,2298748188,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-101,0.25,-103.89,30303030-30303030-3030,9.76,4,10,89.76,4,0.45,80,80.56799923,80,0
B827EBFFFEEEC460,,2022-10-24 04:57:09.599Z,2300251396,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-102,0.75,-104.65,30303030-30303030-3030,9.76,4,10,89.76,4,0.45,80,80.56799923,80,0
B827EBFFFEEEC460,,2022-10-24 04:57:11.100Z,2301754620,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-102,0.75,-104.65,30303030-30303030-3030,9.76,4,10,89.76,4,0.45,80,80.56799923,80,0
B827EBFFFEEEC460,,2022-10-24 04:57:12.604Z,2303257836,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-103,1,-105.54,30303030-30303030-3030,9.76,4,10,89.76,4,0.45,80,80.56799923,80,0
B827EBFFFEEEC460,,2022-10-24 04:57:14.109Z,2304761052,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-102,0.75,-104.65,30303030-30303030-3030,9.76,4,10,89.76,4,0.45,80,80.56799923,80,0
B827EBFFFEEEC460,,2022-10-24 04:57:15.611Z,2306264276,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-102,0.75,-104.65,30303030-30303030-3030,9.76,4,10,89.76,4,0.45,80,80.56799923,80,0
B827EBFFFEEEC460,,2022-10-24 04:57:17.114Z,2307767492,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-102,0.75,-104.65,30303030-30303030-3030,9.76,4,10,89.76,4,0.45,80,80.56799923,80,0
B827EBFFFEEEC460,,2022-10-24 04:57:18.616Z,2309270716,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-102,0.75,-104.65,30303030-30303030-3030,9.76,4,10,89.76,4,0.45,80,80.56799923,80,0
B827EBFFFEEEC460,,2022-10-24 04:57:20.121Z,2310773932,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-101,0.5,-103.77,30303030-30303030-3030,9.76,4,10,89.76,4,0.45,80,80.56799923,80,0
B827EBFFFEEEC460,,2022-10-24 04:57:21.624Z,2312277148,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-102,0.5,-104.77,30303030-30303030-3030,9.76,4,10,89.76,4,0.45,80,80.56799923,80,0
B827EBFFFEEEC460,,2022-10-24 04:57:23.126Z,2313780372,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-102,0.75,-104.65,30303030-30303030-3030,9.76,4,10,89.76,4,0.45,80,80.56799923,80,0
B827EBFFFEEEC460,,2022-10-24 04:57:24.631Z,2315283580,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-101,0.5,-103.77,30303030-30303030-3030,9.76,4,10,89.76,4,0.45,80,80.56799923,80,0
B827EBFFFEEEC460,,2022-10-24 04:57:26.134Z,2316786804,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-101,1,-103.54,30303030-30303030-3030,9.76,4,10,89.76,4,0.45,80,80.56799923,80,0
B827EBFFFEEEC460,,2022-10-24 04:57:27.636Z,2318290012,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-101,0.25,-103.89,30303030-30303030-3030,9.76,4,10,89.76,4,0.45,80,80.56799923,80,0
B827EBFFFEEEC460,,2022-10-24 04:57:29.138Z,2319793228,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-102,0.25,-104.89,30303030-30303030-3030,9.76,4,10,89.76,4,0.45,80,80.56799923,80,0
B827EBFFFEEEC460,,2022-10-24 04:57:30.644Z,2321296444,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-103,0.25,-105.89,30303030-30303030-3030,9.76,4,10,89.76,4,0.45,80,80.56799923,80,0
B827EBFFFEEEC460,,2022-10-24 04:57:32.146Z,2322799660,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-102,0,-105.01,30303030-30303030-3030,9.76,4,10,89.76,4,0.45,80,80.56799923,80,0
B827EBFFFEEEC460,,2022-10-24 04:57:33.648Z,2324302884,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-107,-1.75,-110.97,30303030-30303030-3030,9.76,4,10,89.76,4,0.45,80,80.56799923,80,0
B827EBFFFEEEC460,,2022-10-24 04:57:35.153Z,2325806108,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-106,-7.5,-114.21,30303030-30303030-3030,9.76,4,10,89.76,4,0.45,80,80.56799923,80,0
B827EBFFFEEEC460,,2022-10-24 04:57:36.656Z,2327309316,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-102,-0.25,-105.14,30303030-30303030-3030,9.76,4,10,89.76,4,0.45,80,80.56799923,80,0
B827EBFFFEEEC460,,2022-10-24 04:57:38.158Z,2328812524,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-97,2.75,-98.85,30303030-30303030-3030,9.76,4,10,89.76,4,0.45,80,80.56799923,80,0
B827EBFFFEEEC460,,2022-10-24 04:57:39.664Z,2330315748,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-101,2.75,-102.85,30303030-30303030-3030,9.76,4,10,89.76,4,0.45,80,80.56799923,80,0
B827EBFFFEEEC460,,2022-10-24 04:57:41.166Z,2331818964,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-101,-2.5,-105.44,30303030-30303030-3030,9.76,4,10,89.76,4,0.45,80,80.56799923,80,0
B827EBFFFEEEC460,,2022-10-24 04:57:42.668Z,2333322172,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-102,1,-104.54,30303030-30303030-3030,9.76,4,10,89.76,4,0.45,80,80.56799923,80,0
B827EBFFFEEEC460,,2022-10-24 04:57:44.171Z,2334825396,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-107,-5.75,-113.77,30303030-30303030-3030,9.76,4,10,87.034,24.706,0.45,80.00005945,80.56805826,80,1
B827EBFFFEEEC460,,2022-10-24 04:57:45.676Z,2336328612,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-105,-5.75,-111.77,30303030-30303030-3030,9.76,4,10,87.034,24.706,0.45,80.00005945,80.56805826,80,1
B827EBFFFEEEC460,,2022-10-24 04:57:47.177Z,2337831828,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-99,-0.5,-102.27,30303030-30303030-3030,9.76,4,10,87.034,24.706,0.45,80.00005945,80.56805826,80,1
B827EBFFFEEEC460,,2022-10-24 04:57:48.683Z,2339335052,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-99,0,-102.01,30303030-30303030-3030,9.76,4,10,87.034,24.706,0.45,80.00005945,80.56805826,80,1
B827EBFFFEEEC460,,2022-10-24 04:57:50.185Z,2340838268,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-103,-4,-108.46,30303030-30303030-3030,9.76,4,10,87.034,24.706,0.45,80.00005945,80.56805826,80,1
B827EBFFFEEEC460,,2022-10-24 04:57:51.687Z,2342341476,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-106,-4,-111.46,30303030-30303030-3030,9.76,4,10,87.034,24.706,0.45,80.00005945,80.56805826,80,1
B827EBFFFEEEC460,,2022-10-24 04:57:53.193Z,2343844708,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-105,-0.75,-108.4,30303030-30303030-3030,9.76,4,10,87.034,24.706,0.45,80.00005945,80.56805826,80,1
B827EBFFFEEEC460,,2022-10-24 04:57:54.695Z,2345347924,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-102,-2.5,-106.44,30303030-30303030-3030,9.76,4,10,87.034,24.706,0.45,80.00005945,80.56805826,80,1
B827EBFFFEEEC460,,2022-10-24 04:57:56.197Z,2346851148,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-102,-7.5,-110.21,30303030-30303030-3030,9.76,4,10,87.034,24.706,0.45,80.00005945,80.56805826,80,1
B827EBFFFEEEC460,,2022-10-24 04:57:57.699Z,2348354364,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-103,-5.75,-109.77,30303030-30303030-3030,9.76,4,10,87.034,24.706,0.45,80.00005945,80.56805826,80,1
B827EBFFFEEEC460,,2022-10-24 04:57:59.205Z,2349857580,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-103,-2.25,-107.28,30303030-30303030-3030,9.76,4,10,87.034,24.706,0.45,80.00005945,80.56805826,80,1
B827EBFFFEEEC460,,2022-10-24 04:58:00.708Z,2351360788,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-103,-7.25,-111,30303030-30303030-3030,9.76,4,10,87.034,24.706,0.45,80.00005945,80.56805826,80,1
B827EBFFFEEEC460,,2022-10-24 04:58:02.210Z,2352864012,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-103,-1.25,-106.68,30303030-30303030-3030,9.76,4,10,87.034,24.706,0.45,80.00005945,80.56805826,80,1
B827EBFFFEEEC460,,2022-10-24 04:58:03.713Z,2354367220,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-103,0,-106.01,30303030-30303030-3030,9.76,4,10,87.034,24.706,0.45,80.00005945,80.56805826,80,1
B827EBFFFEEEC460,,2022-10-24 04:58:05.218Z,2355870444,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-103,-6.5,-110.38,30303030-30303030-3030,9.76,4,10,87.034,24.706,0.45,80.00005945,80.56805826,80,1
B827EBFFFEEEC460,,2022-10-24 04:58:06.720Z,2357373660,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-107,-11.75,-119.03,30303030-30303030-3030,9.76,4,10,87.034,24.706,0.45,80.00005945,80.56805826,80,1
B827EBFFFEEEC460,,2022-10-24 04:58:08.223Z,2358876876,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-105,-4.5,-110.82,30303030-30303030-3030,9.76,4,10,87.034,24.706,0.45,80.00005945,80.56805826,80,1
B827EBFFFEEEC460,,2022-10-24 04:58:09.728Z,2360380092,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-105,-4,-110.46,30303030-30303030-3030,9.76,4,10,87.034,24.706,0.45,80.00005945,80.56805826,80,1
B827EBFFFEEEC460,,2022-10-24 04:58:11.230Z,2361883316,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-105,-5.75,-111.77,30303030-30303030-3030,9.76,4,10,87.034,24.706,0.45,80.00005945,80.56805826,80,1
B827EBFFFEEEC460,,2022-10-24 04:58:12.733Z,2363386540,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-103,-5.5,-109.58,30303030-30303030-3030,9.76,4,10,87.034,24.706,0.45,80.00005945,80.56805826,80,1
B827EBFFFEEEC460,,2022-10-24 04:58:14.235Z,2364889748,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-105,-3.25,-109.93,30303030-30303030-3030,9.76,4,10,87.034,24.706,0.45,80.00005945,80.56805826,80,1
B827EBFFFEEEC460,,2022-10-24 04:58:15.741Z,2366392956,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-105,-4.75,-111,30303030-30303030-3030,9.76,4,10,87.034,24.706,0.45,80.00005945,80.56805826,80,1
B827EBFFFEEEC460,,2022-10-24 04:58:17.243Z,2367896180,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-103,-4.5,-108.82,30303030-30303030-3030,9.76,4,10,87.034,24.706,0.45,80.00005945,80.56805826,80,1
B827EBFFFEEEC460,,2022-10-24 04:58:18.746Z,2369399396,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-103,-4.25,-108.64,30303030-30303030-3030,9.76,4,10,87.034,24.706,0.45,80.00005945,80.56805826,80,1
B827EBFFFEEEC460,,2022-10-24 04:58:20.248Z,2370902612,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-105,-3.5,-110.1,30303030-30303030-3030,9.76,4,10,87.034,24.706,0.45,80.00005945,80.56805826,80,1
B827EBFFFEEEC460,,2022-10-24 04:58:21.753Z,2372405844,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-103,-4.25,-108.64,30303030-30303030-3030,9.76,4,10,87.034,24.706,0.45,80.00005945,80.56805826,80,1
B827EBFFFEEEC460,,2022-10-24 04:58:23.255Z,2373909052,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-105,-4.25,-110.64,30303030-30303030-3030,9.76,4,10,87.034,24.706,0.45,80.00005945,80.56805826,80,1
B827EBFFFEEEC460,,2022-10-24 04:58:24.758Z,2375412276,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-105,-4.25,-110.64,30303030-30303030-3030,9.76,4,10,87.034,24.706,0.45,80.00005945,80.56805826,80,1
B827EBFFFEEEC460,,2022-10-24 04:58:26.263Z,2376915508,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-103,-4.25,-108.64,30303030-30303030-3030,9.76,4,10,87.034,24.706,0.45,80.00005945,80.56805826,80,1
B827EBFFFEEEC460,,2022-10-24 04:58:27.765Z,2378418724,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-103,-4,-108.46,30303030-30303030-3030,9.76,4,10,87.034,24.706,0.45,80.00005945,80.56805826,80,1
B827EBFFFEEEC460,,2022-10-24 04:58:29.269Z,2379921940,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-105,-4,-110.46,30303030-30303030-3030,9.76,4,10,87.034,24.706,0.45,80.00005945,80.56805826,80,1
B827EBFFFEEEC460,,2022-10-24 04:58:30.771Z,2381425156,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-103,-4.5,-108.82,30303030-30303030-3030,9.76,4,10,87.034,24.706,0.45,80.00005945,80.56805826,80,1
B827EBFFFEEEC460,,2022-10-24 04:58:32.276Z,2382928380,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-103,-4.25,-108.64,30303030-30303030-3030,9.76,4,10,87.034,24.706,0.45,80.00005945,80.56805826,80,1
B827EBFFFEEEC460,,2022-10-24 04:58:33.779Z,2384431596,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-105,-4,-110.46,30303030-30303030-3030,9.76,4,10,87.034,24.706,0.45,80.00005945,80.56805826,80,1
B827EBFFFEEEC460,,2022-10-24 04:58:35.281Z,2385934812,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-105,-3.75,-110.28,30303030-30303030-3030,9.76,4,10,87.034,24.706,0.45,80.00005945,80.56805826,80,1
B827EBFFFEEEC460,,2022-10-24 04:58:36.784Z,2387438036,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-103,-4.25,-108.64,30303030-30303030-3030,9.76,4,10,87.034,24.706,0.45,80.00005945,80.56805826,80,1
B827EBFFFEEEC460,,2022-10-24 04:58:38.287Z,2388941252,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-103,-4.25,-108.64,30303030-30303030-3030,9.76,4,10,87.034,24.706,0.45,80.00005945,80.56805826,80,1
B827EBFFFEEEC460,,2022-10-24 04:58:39.790Z,2390444468,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-105,-4.25,-110.64,30303030-30303030-3030,9.76,4,10,87.034,24.706,0.45,80.00005945,80.56805826,80,1
B827EBFFFEEEC460,,2022-10-24 04:58:41.295Z,2391947684,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-105,-4.75,-111,30303030-30303030-3030,9.76,4,10,87.034,24.706,0.45,80.00005945,80.56805826,80,1
B827EBFFFEEEC460,,2022-10-24 04:58:42.798Z,2393450900,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-105,-5,-111.19,30303030-30303030-3030,9.76,4,10,87.034,24.706,0.45,80.00005945,80.56805826,80,1
B827EBFFFEEEC460,,2022-10-24 04:58:44.301Z,2394954124,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-105,-4.5,-110.82,30303030-30303030-3030,9.76,4,10,87.034,24.706,0.45,80.00005945,80.56805826,80,1
B827EBFFFEEEC460,,2022-10-24 04:58:45.803Z,2396457340,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-105,-4,-110.46,30303030-30303030-3030,9.76,4,10,87.034,24.706,0.45,80.00005945,80.56805826,80,1
B827EBFFFEEEC460,,2022-10-24 04:58:47.308Z,2397960564,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-103,-4.5,-108.82,30303030-30303030-3030,9.76,4,10,87.034,24.706,0.45,80.00005945,80.56805826,80,1
B827EBFFFEEEC460,,2022-10-24 04:58:48.811Z,2399463788,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-105,-4.5,-110.82,30303030-30303030-3030,9.76,4,10,87.034,24.706,0.45,80.00005945,80.56805826,80,1
B827EBFFFEEEC460,,2022-10-24 04:58:50.313Z,2400967012,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-103,-4.5,-108.82,30303030-30303030-3030,9.76,4,10,87.034,24.706,0.45,80.00005945,80.56805826,80,1
B827EBFFFEEEC460,,2022-10-24 04:58:51.818Z,2402470220,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-105,-4.25,-110.64,30303030-30303030-3030,9.76,4,10,87.034,24.706,0.45,80.00005945,80.56805826,80,1
B827EBFFFEEEC460,,2022-10-24 04:58:53.320Z,2403973436,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-103,-4.5,-108.82,30303030-30303030-3030,9.76,4,10,87.034,24.706,0.45,80.00005945,80.56805826,80,1
B827EBFFFEEEC460,,2022-10-24 04:58:54.822Z,2405476660,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-105,-4.25,-110.64,30303030-30303030-3030,9.76,4,10,87.034,24.706,0.45,80.00005945,80.56805826,80,1
B827EBFFFEEEC460,,2022-10-24 04:58:56.328Z,2406979876,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-105,-4.25,-110.64,30303030-30303030-3030,9.76,4,10,87.034,24.706,0.45,80.00005945,80.56805826,80,1
B827EBFFFEEEC460,,2022-10-24 04:58:57.830Z,2408483092,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-105,-4.25,-110.64,30303030-30303030-3030,9.76,4,10,87.034,24.706,0.45,80.00005945,80.56805826,80,1
B827EBFFFEEEC460,,2022-10-24 04:58:59.332Z,2409986324,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-103,-4,-108.46,30303030-30303030-3030,9.76,4,10,87.034,24.706,0.45,80.00005945,80.56805826,80,1
B827EBFFFEEEC460,,2022-10-24 04:59:00.837Z,2411489540,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-103,-4.5,-108.82,30303030-30303030-3030,9.76,4,10,87.034,24.706,0.45,80.00005945,80.56805826,80,1
B827EBFFFEEEC460,,2022-10-24 04:59:02.340Z,2412992748,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-105,-4.25,-110.64,30303030-30303030-3030,9.76,4,10,87.034,24.706,0.45,80.00005945,80.56805826,80,1
B827EBFFFEEEC460,,2022-10-24 04:59:03.842Z,2414495980,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-103,-4.5,-108.82,30303030-30303030-3030,9.76,4,10,87.034,24.706,0.45,80.00005945,80.56805826,80,1
B827EBFFFEEEC460,,2022-10-24 04:59:05.345Z,2415999196,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-105,-3.75,-110.28,30303030-30303030-3030,9.76,4,10,87.034,24.706,0.45,80.00005945,80.56805826,80,1
B827EBFFFEEEC460,,2022-10-24 04:59:06.849Z,2417502412,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-106,-4.5,-111.82,30303030-30303030-3030,9.76,4,10,87.034,24.706,0.45,80.00005945,80.56805826,80,1
B827EBFFFEEEC460,,2022-10-24 04:59:08.353Z,2419005644,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-104,-4,-109.46,30303030-30303030-3030,9.76,4,10,87.034,24.706,0.45,80.00005945,80.56805826,80,1
B827EBFFFEEEC460,,2022-10-24 04:59:09.854Z,2420508860,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-105,-3.75,-110.28,30303030-30303030-3030,9.76,4,10,87.034,24.706,0.45,80.00005945,80.56805826,80,1
B827EBFFFEEEC460,,2022-10-24 04:59:11.358Z,2422012084,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-105,-4.25,-110.64,30303030-30303030-3030,9.76,4,10,87.034,24.706,0.45,80.00005945,80.56805826,80,1
B827EBFFFEEEC460,,2022-10-24 04:59:12.862Z,2423515308,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-105,-4.5,-110.82,30303030-30303030-3030,9.76,4,10,87.034,24.706,0.45,80.00005945,80.56805826,80,1
B827EBFFFEEEC460,,2022-10-24 04:59:14.364Z,2425018516,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-105,-4.5,-110.82,30303030-30303030-3030,9.76,4,10,87.034,24.706,0.45,80.00005945,80.56805826,80,1
B827EBFFFEEEC460,,2022-10-24 04:59:15.870Z,2426521740,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-105,-4,-110.46,30303030-30303030-3030,9.76,4,10,87.034,24.706,0.45,80.00005945,80.56805826,80,1
B827EBFFFEEEC460,,2022-10-24 04:59:17.371Z,2428024956,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-105,-4.5,-110.82,30303030-30303030-3030,9.76,4,10,87.034,24.706,0.45,80.00005945,80.56805826,80,1
B827EBFFFEEEC460,,2022-10-24 04:59:18.874Z,2429528172,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-105,-4.5,-110.82,30303030-30303030-3030,9.76,4,10,87.034,24.706,0.45,80.00005945,80.56805826,80,1
B827EBFFFEEEC460,,2022-10-24 04:59:20.377Z,2431031396,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-105,-4.25,-110.64,30303030-30303030-3030,9.76,4,10,87.034,24.706,0.45,80.00005945,80.56805826,80,1
B827EBFFFEEEC460,,2022-10-24 04:59:21.883Z,2432534620,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-105,-4.5,-110.82,30303030-30303030-3030,9.76,4,10,87.034,24.706,0.45,80.00005945,80.56805826,80,1
B827EBFFFEEEC460,,2022-10-24 04:59:23.385Z,2434037836,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-103,-4.25,-108.64,30303030-30303030-3030,9.76,4,10,87.034,24.706,0.45,80.00005945,80.56805826,80,1
B827EBFFFEEEC460,,2022-10-24 04:59:24.888Z,2435541052,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-105,-4.5,-110.82,30303030-30303030-3030,9.76,4,10,87.034,24.706,0.45,80.00005945,80.56805826,80,1
B827EBFFFEEEC460,,2022-10-24 04:59:26.391Z,2437044276,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-105,-4.25,-110.64,30303030-30303030-3030,9.76,4,10,87.034,24.706,0.45,80.00005945,80.56805826,80,1
B827EBFFFEEEC460,,2022-10-24 04:59:27.893Z,2438547500,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-105,-4.5,-110.82,30303030-30303030-3030,9.76,4,10,87.034,24.706,0.45,80.00005945,80.56805826,80,1
B827EBFFFEEEC460,,2022-10-24 04:59:29.399Z,2440050708,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-105,-4,-110.46,30303030-30303030-3030,9.76,4,10,87.034,24.706,0.45,80.00005945,80.56805826,80,1
B827EBFFFEEEC460,,2022-10-24 04:59:30.901Z,2441553924,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-105,-5.5,-111.58,30303030-30303030-3030,9.76,4,10,87.034,24.706,0.45,80.00005945,80.56805826,80,1
B827EBFFFEEEC460,,2022-10-24 04:59:32.404Z,2443057148,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-105,-2.75,-109.6,30303030-30303030-3030,9.76,4,10,87.034,24.706,0.45,80.00005945,80.56805826,80,1
B827EBFFFEEEC460,,2022-10-24 04:59:33.906Z,2444560364,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-103,-0.75,-106.4,30303030-30303030-3030,9.76,4,10,87.034,24.706,0.45,80.00005945,80.56805826,80,1
B827EBFFFEEEC460,,2022-10-24 04:59:35.412Z,2446063580,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-103,-0.75,-106.4,30303030-30303030-3030,9.76,4,10,87.034,24.706,0.45,80.00005945,80.56805826,80,1
B827EBFFFEEEC460,,2022-10-24 04:59:36.914Z,2447566812,904300000,0,2,CRC_OK ,10,LORA,125000,SF12  ,4月5日,-103,-5.75,-109.77,30303030-30303030-3030,9.76,4,10,87.034,24.706,0.45,80.00005945,80.56805826,80,1
